x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-23.174578904091543,-25.428757901572666,0.0,default
-6.349157808183087,-25.428757901572666,0.0,default
10.47626328772537,-25.428757901572666,0.0,default
27.301684383633827,-25.428757901572666,0.0,default
-31.587289452045773,-10.857515803145333,0.0,default
-14.761868356137315,-10.857515803145333,0.0,default
2.0635527397711417,-10.857515803145333,0.0,default
18.8889738356796,-10.857515803145333,0.0,default
35.71439493158805,-10.857515803145333,0.0,default
-23.174578904091543,3.713726295282001,0.0,default
-6.349157808183087,3.713726295282001,0.0,default
10.47626328772537,3.713726295282001,0.0,default
27.301684383633827,3.713726295282001,0.0,default
-31.587289452045773,18.284968393709335,0.0,default
-14.761868356137315,18.284968393709335,0.0,default
2.0635527397711417,18.284968393709335,0.0,default
18.8889738356796,18.284968393709335,0.0,default
-6.349157808183087,32.85621049213667,0.0,default
10.47626328772537,32.85621049213667,0.0,default
